Date,Close
2012-09-03,56.22999954223633
2012-09-04,55.25
2012-09-05,55.86000061035156
2012-09-06,57.29999923706055
2012-09-10,57.33000183105469
2012-09-11,58.369998931884766
2012-09-12,58.970001220703125
2012-09-13,60.849998474121094
2012-09-14,61.16999816894531
2012-09-17,60.720001220703125
2012-09-18,60.720001220703125
2012-09-19,60.47999954223633
2012-09-20,60.650001525878906
2012-09-21,60.38999938964844
2012-09-24,60.779998779296875
2012-09-25,59.400001525878906
2012-09-26,59.400001525878906
2012-09-27,59.02000045776367
2012-09-28,58.150001525878906
2012-10-01,58.5
2012-10-02,58.150001525878906
2012-10-03,57.54999923706055
2012-10-04,57.25
2012-10-05,57.470001220703125
2012-10-08,58.2400016784668
2012-10-09,58.0
2012-10-10,57.33000183105469
2012-10-11,58.25
2012-10-15,58.560001373291016
2012-10-16,58.65999984741211
2012-10-17,59.400001525878906
2012-10-18,58.7400016784668
2012-10-19,57.79999923706055
2012-10-22,57.75
2012-10-23,56.5
2012-10-24,56.13999938964844
2012-10-25,56.709999084472656
2012-10-26,56.290000915527344
2012-10-29,56.13999938964844
2012-10-30,56.630001068115234
2012-10-31,56.040000915527344
2012-11-01,57.43000030517578
2012-11-05,57.099998474121094
2012-11-06,58.290000915527344
2012-11-07,57.36000061035156
2012-11-08,56.43000030517578
2012-11-09,56.31999969482422
2012-11-12,56.0099983215332
2012-11-13,56.43000030517578
2012-11-14,55.02000045776367
2012-11-16,54.130001068115234
2012-11-19,55.2599983215332
2012-11-21,55.119998931884766
2012-11-22,55.310001373291016
2012-11-23,56.4900016784668
2012-11-26,55.650001525878906
2012-11-27,55.099998474121094
2012-11-28,55.5
2012-11-29,56.400001525878906
2012-11-30,56.5
2012-12-03,57.11000061035156
2012-12-04,56.45000076293945
2012-12-05,56.599998474121094
2012-12-06,56.77000045776367
2012-12-07,57.36000061035156
2012-12-10,57.97999954223633
2012-12-11,58.290000915527344
2012-12-12,58.29999923706055
2012-12-13,58.099998474121094
2012-12-14,58.45000076293945
2012-12-17,58.439998626708984
2012-12-18,59.29999923706055
2012-12-19,59.66999816894531
2012-12-20,60.16999816894531
2012-12-21,59.720001220703125
2012-12-26,59.709999084472656
2012-12-27,59.54999923706055
2012-12-28,59.689998626708984
2013-01-02,61.27000045776367
2013-01-03,61.91999816894531
2013-01-04,61.31999969482422
2013-01-07,60.75
2013-01-08,59.90999984741211
2013-01-09,60.25
2013-01-10,60.4900016784668
2013-01-11,60.29999923706055
2013-01-14,60.75
2013-01-15,60.52000045776367
2013-01-16,60.540000915527344
2013-01-17,61.0099983215332
2013-01-18,60.790000915527344
2013-01-21,60.75
2013-01-22,60.75
2013-01-23,60.810001373291016
2013-01-24,59.90999984741211
2013-01-28,58.88999938964844
2013-01-29,59.33000183105469
2013-01-30,58.08000183105469
2013-01-31,58.689998626708984
2013-02-01,59.060001373291016
2013-02-04,58.400001525878906
2013-02-05,58.15999984741211
2013-02-06,57.790000915527344
2013-02-07,57.189998626708984
2013-02-08,57.209999084472656
2013-02-13,57.27000045776367
2013-02-14,56.97999954223633
2013-02-15,56.70000076293945
2013-02-18,56.45000076293945
2013-02-19,56.099998474121094
2013-02-20,54.81999969482422
2013-02-21,54.83000183105469
2013-02-22,55.43000030517578
2013-02-25,55.290000915527344
2013-02-26,55.81999969482422
2013-02-27,56.130001068115234
2013-02-28,56.13999938964844
2013-03-01,55.779998779296875
2013-03-04,55.29999923706055
2013-03-05,54.900001525878906
2013-03-06,56.650001525878906
2013-03-07,57.58000183105469
2013-03-08,57.150001525878906
2013-03-11,57.529998779296875
2013-03-12,57.02000045776367
2013-03-13,56.13999938964844
2013-03-14,56.04999923706055
2013-03-15,55.630001068115234
2013-03-18,55.7599983215332
2013-03-19,55.150001525878906
2013-03-20,54.86000061035156
2013-03-21,54.459999084472656
2013-03-22,54.2599983215332
2013-03-25,53.77000045776367
2013-03-26,54.56999969482422
2013-03-27,54.91999816894531
2013-03-28,55.099998474121094
2013-04-01,54.79999923706055
2013-04-02,53.75
2013-04-03,54.45000076293945
2013-04-04,53.5
2013-04-05,54.08000183105469
2013-04-08,53.95000076293945
2013-04-09,54.72999954223633
2013-04-10,55.0099983215332
2013-04-11,54.150001525878906
2013-04-12,53.72999954223633
2013-04-15,51.95000076293945
2013-04-16,52.869998931884766
2013-04-17,51.81999969482422
2013-04-18,52.040000915527344
2013-04-19,52.72999954223633
2013-04-22,53.15999984741211
2013-04-23,53.689998626708984
2013-04-24,53.77000045776367
2013-04-25,53.849998474121094
2013-04-26,53.099998474121094
2013-04-29,53.75
2013-04-30,54.45000076293945
2013-05-02,54.04999923706055
2013-05-03,54.150001525878906
2013-05-06,54.27000045776367
2013-05-07,55.189998626708984
2013-05-08,54.70000076293945
2013-05-09,54.25
2013-05-10,53.90999984741211
2013-05-13,53.29999923706055
2013-05-14,53.5099983215332
2013-05-15,53.75
2013-05-16,53.66999816894531
2013-05-17,54.040000915527344
2013-05-20,54.56999969482422
2013-05-21,55.06999969482422
2013-05-22,55.36000061035156
2013-05-23,55.209999084472656
2013-05-24,55.34000015258789
2013-05-27,55.349998474121094
2013-05-28,54.79999923706055
2013-05-29,53.470001220703125
2013-05-31,52.45000076293945
2013-06-03,52.75
2013-06-04,52.86000061035156
2013-06-05,51.7400016784668
2013-06-06,51.84000015258789
2013-06-07,50.560001373291016
2013-06-10,50.189998626708984
2013-06-11,48.70000076293945
2013-06-12,48.22999954223633
2013-06-13,49.40999984741211
2013-06-14,48.36000061035156
2013-06-17,48.150001525878906
2013-06-18,48.349998474121094
2013-06-19,46.9900016784668
2013-06-20,47.33000183105469
2013-06-21,46.189998626708984
2013-06-24,45.119998931884766
2013-06-25,46.0
2013-06-26,46.189998626708984
2013-06-27,46.7400016784668
2013-06-28,46.5
2013-07-01,46.38999938964844
2013-07-02,44.20000076293945
2013-07-03,43.970001220703125
2013-07-04,44.959999084472656
2013-07-05,44.38999938964844
2013-07-08,44.18000030517578
2013-07-10,44.52000045776367
2013-07-11,45.779998779296875
2013-07-12,44.70000076293945
2013-07-15,45.810001373291016
2013-07-16,46.119998931884766
2013-07-17,46.56999969482422
2013-07-18,46.650001525878906
2013-07-19,46.540000915527344
2013-07-22,47.72999954223633
2013-07-23,47.83000183105469
2013-07-24,47.459999084472656
2013-07-25,48.13999938964844
2013-07-26,48.4900016784668
2013-07-29,48.2599983215332
2013-07-30,47.58000183105469
2013-07-31,47.31999969482422
2013-08-01,48.22999954223633
2013-08-02,47.470001220703125
2013-08-05,47.54999923706055
2013-08-06,46.41999816894531
2013-08-07,46.58000183105469
2013-08-08,48.099998474121094
2013-08-09,48.93000030517578
2013-08-12,49.40999984741211
2013-08-13,49.650001525878906
2013-08-14,49.70000076293945
2013-08-15,49.959999084472656
2013-08-16,50.56999969482422
2013-08-19,50.70000076293945
2013-08-20,49.630001068115234
2013-08-21,49.459999084472656
2013-08-22,50.41999816894531
2013-08-23,51.150001525878906
2013-08-26,50.56999969482422
2013-08-27,49.22999954223633
2013-08-28,49.189998626708984
2013-08-29,49.060001373291016
2013-08-30,49.5
2013-09-02,50.459999084472656
2013-09-03,50.470001220703125
2013-09-04,50.5099983215332
2013-09-05,51.099998474121094
2013-09-06,52.880001068115234
2013-09-09,53.0099983215332
2013-09-10,52.849998474121094
2013-09-11,52.38999938964844
2013-09-12,52.189998626708984
2013-09-13,52.83000183105469
2013-09-16,52.47999954223633
2013-09-17,53.2400016784668
2013-09-18,54.65999984741211
2013-09-19,53.849998474121094
2013-09-20,53.0
2013-09-23,53.40999984741211
2013-09-24,53.349998474121094
2013-09-25,53.029998779296875
2013-09-26,52.77000045776367
2013-09-27,52.52000045776367
2013-09-30,51.290000915527344
2013-10-01,51.959999084472656
2013-10-02,51.90999984741211
2013-10-03,51.310001373291016
2013-10-04,51.70000076293945
2013-10-07,51.099998474121094
2013-10-08,51.16999816894531
2013-10-09,51.4900016784668
2013-10-10,51.900001525878906
2013-10-11,52.040000915527344
2013-10-14,53.189998626708984
2013-10-15,53.75
2013-10-16,54.5
2013-10-17,54.189998626708984
2013-10-18,53.9900016784668
2013-10-21,54.810001373291016
2013-10-22,55.25
2013-10-23,54.150001525878906
2013-10-24,53.56999969482422
2013-10-25,52.849998474121094
2013-10-28,54.0
2013-10-29,53.04999923706055
2013-10-30,52.939998626708984
2013-10-31,52.70000076293945
2013-11-01,52.790000915527344
2013-11-04,53.209999084472656
2013-11-05,52.619998931884766
2013-11-06,52.130001068115234
2013-11-07,51.54999923706055
2013-11-08,51.0
2013-11-11,51.369998931884766
2013-11-12,50.540000915527344
2013-11-13,51.09000015258789
2013-11-14,52.25
2013-11-18,53.060001373291016
2013-11-19,51.72999954223633
2013-11-21,51.43000030517578
2013-11-22,51.66999816894531
2013-11-25,51.09000015258789
2013-11-26,50.06999969482422
2013-11-27,50.54999923706055
2013-11-28,50.79999923706055
2013-11-29,51.279998779296875
2013-12-02,50.040000915527344
2013-12-03,49.22999954223633
2013-12-04,49.09000015258789
2013-12-05,49.439998626708984
2013-12-06,49.86000061035156
2013-12-09,49.93000030517578
2013-12-10,49.810001373291016
2013-12-11,48.810001373291016
2013-12-12,48.93000030517578
2013-12-13,48.75
2013-12-16,49.130001068115234
2013-12-17,48.93000030517578
2013-12-18,49.540000915527344
2013-12-19,50.47999954223633
2013-12-20,49.90999984741211
2013-12-23,50.11000061035156
2013-12-26,50.040000915527344
2013-12-27,50.13999938964844
2013-12-30,50.2400016784668
2014-01-02,49.08000183105469
2014-01-03,49.2599983215332
2014-01-06,49.84000015258789
2014-01-07,49.22999954223633
2014-01-08,49.279998779296875
2014-01-09,48.13999938964844
2014-01-10,48.31999969482422
2014-01-13,48.2599983215332
2014-01-14,48.380001068115234
2014-01-15,48.7599983215332
2014-01-16,48.540000915527344
2014-01-17,48.02000045776367
2014-01-20,47.5
2014-01-21,47.349998474121094
2014-01-22,48.18000030517578
2014-01-23,47.18000030517578
2014-01-24,46.54999923706055
2014-01-27,46.630001068115234
2014-01-28,46.709999084472656
2014-01-29,46.25
2014-01-30,46.06999969482422
2014-01-31,46.459999084472656
2014-02-03,45.09000015258789
2014-02-04,45.810001373291016
2014-02-05,45.540000915527344
2014-02-06,46.66999816894531
2014-02-07,47.0099983215332
2014-02-10,46.529998779296875
2014-02-11,47.2400016784668
2014-02-12,47.02000045776367
2014-02-13,46.81999969482422
2014-02-14,47.040000915527344
2014-02-17,46.40999984741211
2014-02-18,45.40999984741211
2014-02-19,45.75
2014-02-20,46.13999938964844
2014-02-21,46.2599983215332
2014-02-24,46.0099983215332
2014-02-25,45.540000915527344
2014-02-26,45.369998931884766
2014-02-27,46.54999923706055
2014-02-28,46.08000183105469
2014-03-05,45.43000030517578
2014-03-06,45.849998474121094
2014-03-07,45.029998779296875
2014-03-10,44.279998779296875
2014-03-11,44.52000045776367
2014-03-12,44.72999954223633
2014-03-13,44.36000061035156
2014-03-14,43.79999923706055
2014-03-17,44.0
2014-03-18,44.970001220703125
2014-03-19,45.369998931884766
2014-03-20,45.97999954223633
2014-03-21,46.279998779296875
2014-03-24,46.959999084472656
2014-03-25,47.04999923706055
2014-03-26,46.75
2014-03-27,48.4900016784668
2014-03-28,48.58000183105469
2014-03-31,49.09000015258789
2014-04-01,49.04999923706055
2014-04-02,50.470001220703125
2014-04-03,50.20000076293945
2014-04-04,49.869998931884766
2014-04-07,50.849998474121094
2014-04-08,50.34000015258789
2014-04-09,49.880001068115234
2014-04-10,49.86000061035156
2014-04-11,50.5099983215332
2014-04-14,50.29999923706055
2014-04-15,49.08000183105469
2014-04-16,49.869998931884766
2014-04-17,50.7599983215332
2014-04-22,50.650001525878906
2014-04-23,50.209999084472656
2014-04-24,50.2400016784668
2014-04-25,50.0
2014-04-28,50.04999923706055
2014-04-29,50.52000045776367
2014-04-30,50.290000915527344
2014-05-02,51.58000183105469
2014-05-05,52.04999923706055
2014-05-06,52.349998474121094
2014-05-07,52.66999816894531
2014-05-08,51.9900016784668
2014-05-09,51.709999084472656
2014-05-12,52.540000915527344
2014-05-13,52.59000015258789
2014-05-14,52.93000030517578
2014-05-15,52.52000045776367
2014-05-16,52.650001525878906
2014-05-19,52.0099983215332
2014-05-20,51.09000015258789
2014-05-21,50.81999969482422
2014-05-22,51.540000915527344
2014-05-23,51.2599983215332
2014-05-26,51.599998474121094
2014-05-27,50.869998931884766
2014-05-28,51.29999923706055
2014-05-29,50.91999816894531
2014-05-30,49.97999954223633
2014-06-02,50.310001373291016
2014-06-03,50.70000076293945
2014-06-04,50.52000045776367
2014-06-05,50.20000076293945
2014-06-06,51.79999923706055
2014-06-09,52.88999938964844
2014-06-10,53.220001220703125
2014-06-11,53.7400016784668
2014-06-13,53.439998626708984
2014-06-16,53.25
2014-06-17,52.83000183105469
2014-06-18,53.77000045776367
2014-06-20,53.20000076293945
2014-06-23,52.7599983215332
2014-06-24,52.900001525878906
2014-06-25,51.959999084472656
2014-06-26,52.0
2014-06-27,51.72999954223633
2014-06-30,51.689998626708984
2014-07-01,51.84000015258789
2014-07-02,51.619998931884766
2014-07-03,52.47999954223633
2014-07-04,52.63999938964844
2014-07-07,52.33000183105469
2014-07-08,52.209999084472656
2014-07-10,53.22999954223633
2014-07-11,53.349998474121094
2014-07-14,54.290000915527344
2014-07-15,54.4900016784668
2014-07-16,54.27000045776367
2014-07-17,54.15999984741211
2014-07-18,55.52000045776367
2014-07-21,56.08000183105469
2014-07-22,56.45000076293945
2014-07-23,55.93000030517578
2014-07-24,56.38999938964844
2014-07-25,56.34000015258789
2014-07-28,56.15999984741211
2014-07-29,55.65999984741211
2014-07-30,55.38999938964844
2014-07-31,54.33000183105469
2014-08-01,54.40999984741211
2014-08-04,55.04999923706055
2014-08-05,54.63999938964844
2014-08-06,54.97999954223633
2014-08-07,54.83000183105469
2014-08-08,54.09000015258789
2014-08-11,55.09000015258789
2014-08-12,54.939998626708984
2014-08-13,54.11000061035156
2014-08-14,54.27000045776367
2014-08-15,55.400001525878906
2014-08-18,56.040000915527344
2014-08-19,56.869998931884766
2014-08-20,57.29999923706055
2014-08-21,57.459999084472656
2014-08-22,56.86000061035156
2014-08-25,58.20000076293945
2014-08-26,58.20000076293945
2014-08-27,59.27000045776367
2014-08-28,58.720001220703125
2014-08-29,59.689998626708984
2014-09-01,59.54999923706055
2014-09-02,60.16999816894531
2014-09-03,60.2400016784668
2014-09-04,59.400001525878906
2014-09-05,59.08000183105469
2014-09-08,57.5
2014-09-09,57.150001525878906
2014-09-10,56.63999938964844
2014-09-11,56.689998626708984
2014-09-12,55.25
2014-09-15,56.400001525878906
2014-09-16,57.5099983215332
2014-09-17,57.38999938964844
2014-09-18,56.81999969482422
2014-09-19,56.279998779296875
2014-09-22,55.22999954223633
2014-09-23,54.81999969482422
2014-09-24,55.27000045776367
2014-09-25,54.400001525878906
2014-09-26,55.63999938964844
2014-09-29,52.91999816894531
2014-09-30,52.63999938964844
2014-10-01,51.13999938964844
2014-10-02,51.79999923706055
2014-10-03,53.040000915527344
2014-10-06,55.709999084472656
2014-10-07,55.869998931884766
2014-10-08,55.849998474121094
2014-10-09,55.84000015258789
2014-10-10,53.560001373291016
2014-10-13,56.15999984741211
2014-10-14,56.34000015258789
2014-10-15,54.54999923706055
2014-10-16,52.77000045776367
2014-10-17,54.189998626708984
2014-10-20,52.869998931884766
2014-10-21,51.029998779296875
2014-10-22,50.9900016784668
2014-10-23,49.16999816894531
2014-10-24,50.29999923706055
2014-10-27,49.099998474121094
2014-10-28,50.81999969482422
2014-10-29,49.41999816894531
2014-10-30,50.7599983215332
2014-10-31,52.97999954223633
2014-11-03,52.310001373291016
2014-11-04,52.880001068115234
2014-11-05,52.209999084472656
2014-11-06,51.220001220703125
2014-11-07,51.79999923706055
2014-11-10,51.22999954223633
2014-11-11,50.939998626708984
2014-11-12,51.349998474121094
2014-11-13,50.349998474121094
2014-11-14,50.34000015258789
2014-11-17,49.81999969482422
2014-11-18,50.63999938964844
2014-11-19,51.93000030517578
2014-11-21,54.66999816894531
2014-11-24,53.83000183105469
2014-11-25,54.029998779296875
2014-11-26,53.63999938964844
2014-11-27,53.290000915527344
2014-11-28,53.150001525878906
2014-12-01,50.75
2014-12-02,50.11000061035156
2014-12-03,50.720001220703125
2014-12-04,49.900001525878906
2014-12-05,50.36000061035156
2014-12-08,48.90999984741211
2014-12-09,48.7599983215332
2014-12-10,48.04999923706055
2014-12-11,48.369998931884766
2014-12-12,46.75
2014-12-15,45.58000183105469
2014-12-16,45.70000076293945
2014-12-17,47.34000015258789
2014-12-18,46.88999938964844
2014-12-19,48.20000076293945
2014-12-22,48.650001525878906
2014-12-23,49.34000015258789
2014-12-26,48.630001068115234
2014-12-29,49.09000015258789
2014-12-30,48.540000915527344
2015-01-02,47.2599983215332
2015-01-05,46.31999969482422
2015-01-06,46.58000183105469
2015-01-07,48.150001525878906
2015-01-08,48.5099983215332
2015-01-09,47.529998779296875
2015-01-12,46.83000183105469
2015-01-13,46.63999938964844
2015-01-14,46.47999954223633
2015-01-15,47.0
2015-01-16,47.599998474121094
2015-01-19,46.310001373291016
2015-01-20,46.52000045776367
2015-01-21,47.810001373291016
2015-01-22,48.119998931884766
2015-01-23,47.29999923706055
2015-01-26,47.189998626708984
2015-01-27,47.34000015258789
2015-01-28,46.33000183105469
2015-01-29,46.380001068115234
2015-01-30,45.61000061035156
2015-02-02,46.27000045776367
2015-02-03,47.63999938964844
2015-02-04,47.77000045776367
2015-02-05,47.880001068115234
2015-02-06,47.29999923706055
2015-02-09,47.91999816894531
2015-02-10,47.15999984741211
2015-02-11,46.95000076293945
2015-02-12,48.130001068115234
2015-02-13,49.38999938964844
2015-02-18,49.90999984741211
2015-02-19,49.79999923706055
2015-02-20,49.84000015258789
2015-02-23,49.79999923706055
2015-02-24,50.40999984741211
2015-02-25,50.36000061035156
2015-02-26,50.310001373291016
2015-02-27,50.0099983215332
2015-03-02,49.59000015258789
2015-03-03,49.83000183105469
2015-03-04,49.06999969482422
2015-03-05,48.95000076293945
2015-03-06,48.54999923706055
2015-03-09,47.75
2015-03-10,46.95000076293945
2015-03-11,47.52000045776367
2015-03-12,47.45000076293945
2015-03-13,47.209999084472656
2015-03-16,47.380001068115234
2015-03-17,48.91999816894531
2015-03-18,50.099998474121094
2015-03-19,49.54999923706055
2015-03-20,50.31999969482422
2015-03-23,50.43000030517578
2015-03-24,50.040000915527344
2015-03-25,50.290000915527344
2015-03-26,49.11000061035156
2015-03-27,48.65999984741211
2015-03-30,49.81999969482422
2015-03-31,49.5
2015-04-01,50.79999923706055
2015-04-02,51.5
2015-04-06,52.099998474121094
2015-04-07,52.20000076293945
2015-04-08,52.220001220703125
2015-04-09,52.27000045776367
2015-04-10,52.650001525878906
2015-04-13,52.61000061035156
2015-04-14,52.529998779296875
2015-04-15,53.25
2015-04-16,53.029998779296875
2015-04-17,52.45000076293945
2015-04-20,52.2400016784668
2015-04-22,53.029998779296875
2015-04-23,54.040000915527344
2015-04-24,54.97999954223633
2015-04-27,53.959999084472656
2015-04-28,54.20000076293945
2015-04-29,53.68000030517578
2015-04-30,54.619998931884766
2015-05-04,55.83000183105469
2015-05-05,56.41999816894531
2015-05-06,55.43000030517578
2015-05-07,55.31999969482422
2015-05-08,55.5
2015-05-11,55.52000045776367
2015-05-12,55.18000030517578
2015-05-13,54.77000045776367
2015-05-14,55.06999969482422
2015-05-15,55.59000015258789
2015-05-18,54.4900016784668
2015-05-19,53.93000030517578
2015-05-20,53.34000015258789
2015-05-21,53.54999923706055
2015-05-22,52.93000030517578
2015-05-25,53.0
2015-05-26,52.2400016784668
2015-05-27,52.650001525878906
2015-05-28,52.38999938964844
2015-05-29,51.349998474121094
2015-06-01,51.459999084472656
2015-06-02,52.619998931884766
2015-06-03,52.040000915527344
2015-06-05,51.369998931884766
2015-06-08,51.25
2015-06-09,51.349998474121094
2015-06-10,52.349998474121094
2015-06-11,52.08000183105469
2015-06-12,51.72999954223633
2015-06-15,51.630001068115234
2015-06-16,52.18000030517578
2015-06-17,51.63999938964844
2015-06-18,52.61000061035156
2015-06-19,52.220001220703125
2015-06-22,52.29999923706055
2015-06-23,52.2599983215332
2015-06-24,52.25
2015-06-25,51.65999984741211
2015-06-26,52.380001068115234
2015-06-29,51.5099983215332
2015-06-30,51.459999084472656
2015-07-01,51.2400016784668
2015-07-02,51.52000045776367
2015-07-03,50.88999938964844
2015-07-06,50.650001525878906
2015-07-07,50.72999954223633
2015-07-08,50.220001220703125
2015-07-10,51.0
2015-07-13,51.5
2015-07-14,51.70000076293945
2015-07-15,51.36000061035156
2015-07-16,51.52000045776367
2015-07-17,50.7599983215332
2015-07-20,50.11000061035156
2015-07-21,49.93000030517578
2015-07-22,49.36000061035156
2015-07-23,48.2400016784668
2015-07-24,47.779998779296875
2015-07-27,47.349998474121094
2015-07-28,48.18000030517578
2015-07-29,48.7400016784668
2015-07-30,48.43000030517578
2015-07-31,49.369998931884766
2015-08-03,48.689998626708984
2015-08-04,48.59000015258789
2015-08-05,48.779998779296875
2015-08-06,48.540000915527344
2015-08-07,47.04999923706055
2015-08-10,47.880001068115234
2015-08-11,48.150001525878906
2015-08-12,46.939998626708984
2015-08-13,46.5099983215332
2015-08-14,46.099998474121094
2015-08-17,45.869998931884766
2015-08-18,46.040000915527344
2015-08-19,45.150001525878906
2015-08-20,45.16999816894531
2015-08-21,44.29999923706055
2015-08-24,42.900001525878906
2015-08-25,43.060001373291016
2015-08-26,44.65999984741211
2015-08-27,46.29999923706055
2015-08-28,45.79999923706055
2015-08-31,45.34000015258789
2015-09-01,44.16999816894531
2015-09-02,45.09000015258789
2015-09-03,45.81999969482422
2015-09-04,45.099998474121094
2015-09-08,45.34000015258789
2015-09-09,45.70000076293945
2015-09-10,45.130001068115234
2015-09-11,44.880001068115234
2015-09-14,46.099998474121094
2015-09-15,45.900001525878906
2015-09-16,47.09000015258789
2015-09-17,47.119998931884766
2015-09-18,45.790000915527344
2015-09-21,45.209999084472656
2015-09-22,44.939998626708984
2015-09-23,43.88999938964844
2015-09-24,44.0
2015-09-25,43.86000061035156
2015-09-28,42.75
2015-09-29,42.95000076293945
2015-09-30,43.43000030517578
2015-10-01,44.029998779296875
2015-10-02,45.459999084472656
2015-10-05,46.130001068115234
2015-10-06,46.189998626708984
2015-10-07,47.5
2015-10-08,47.59000015258789
2015-10-09,47.790000915527344
2015-10-13,45.93000030517578
2015-10-14,45.29999923706055
2015-10-15,45.790000915527344
2015-10-16,45.849998474121094
2015-10-19,46.0
2015-10-20,45.54999923706055
2015-10-21,45.560001373291016
2015-10-22,46.29999923706055
2015-10-23,45.959999084472656
2015-10-26,45.779998779296875
2015-10-27,45.54999923706055
2015-10-28,46.060001373291016
2015-10-29,44.18000030517578
2015-10-30,44.400001525878906
2015-11-03,46.630001068115234
2015-11-04,46.18000030517578
2015-11-05,46.45000076293945
